date,nikkei,dow,usdjpy
1972-01-28,2862.4,906.38,310.46
1972-01-29,2862.4,906.38,310.46
1972-01-30,2862.4,906.38,310.46
1972-01-31,2856.5,902.17,310.56
1972-02-01,2852.32,901.79,310.37
1972-02-02,2863.57,905.85,308.55
1972-02-03,2879.67,903.15,309.12
1972-02-04,2857.29,906.68,308.64
1972-02-05,2857.29,906.68,308.64
1972-02-06,2857.29,906.68,308.64
1972-02-07,2883.47,903.97,308.17
1972-02-08,2889.84,907.13,307.69
1972-02-09,2870.77,918.72,304.79
1972-02-10,2871.78,921.28,304.69
1972-02-11,2871.78,917.59,304.69
1972-02-12,2871.78,917.59,304.69
1972-02-13,2871.78,917.59,304.69
1972-02-14,2890.66,910.9,304.23
1972-02-15,2876.42,914.51,304.14
1972-02-16,2888.66,922.94,303.95
1972-02-17,2931.81,922.03,303.95
1972-02-18,2932.22,917.52,303.49
1972-02-19,2932.22,917.52,303.49
1972-02-20,2932.22,917.52,303.49
1972-02-21,2959.29,917.52,303.49
1972-02-22,2966.65,913.46,302.85
1972-02-23,2960.92,911.88,302.48
1972-02-24,2975.16,912.7,302.11
1972-02-25,2995.55,922.79,302.48
1972-02-26,2995.55,922.79,302.48
1972-02-27,2995.55,922.79,302.48
1972-02-28,3027.49,924.29,303.95
1972-02-29,3021.98,928.13,303.4
1972-03-01,3011.3,935.43,303.21
1972-03-02,3023.65,933.77,303.03
1972-03-03,3015.14,942.43,302.66
1972-03-04,3015.14,942.43,302.66
1972-03-05,3015.14,942.43,302.66
1972-03-06,3028.99,950.18,302.75
1972-03-07,3038.62,946.87,302.3
1972-03-08,3040.22,945.59,302.02
1972-03-09,3030.02,942.81,301.66
1972-03-10,3027.42,939.87,301.93
1972-03-11,3027.42,939.87,301.93
1972-03-12,3027.42,939.87,301.93
1972-03-13,2976.15,928.66,302.3
1972-03-14,2996.37,934,302.21
1972-03-15,2981.18,937.31,302.11
1972-03-16,3012.6,936.71,302.02
1972-03-17,3022.93,942.88,302.11
1972-03-18,3022.93,942.88,302.11
1972-03-19,3022.93,942.88,302.11
1972-03-20,3022.93,941.15,302.3
1972-03-21,3022.93,934,302.11
1972-03-22,3050.84,933.93,302.11
1972-03-23,3067.3,944.69,301.93
1972-03-24,3073.23,942.28,302.3
1972-03-25,3073.23,942.28,302.3
1972-03-26,3073.23,942.28,302.3
1972-03-27,3102.48,939.72,302.57
1972-03-28,3107.41,937.01,302.85
1972-03-29,3144.26,933.02,303.77
1972-03-30,3146.18,940.7,303.77
1972-03-31,3187.62,940.7,304.32
1972-04-01,3187.62,940.7,304.32
1972-04-02,3187.62,940.7,304.32
1972-04-03,3187.62,940.92,304.14
1972-04-04,3187.62,943.41,304.97
1972-04-05,3187.62,954.55,305.16
1972-04-06,3187.62,959.44,304.88
1972-04-07,3187.62,962.6,303.21
1972-04-08,3187.62,962.6,303.21
1972-04-09,3187.62,962.6,303.21
1972-04-10,3187.62,958.08,302.11
1972-04-11,3187.62,962.6,302.3
1972-04-12,3187.62,966.96,302.43
1972-04-13,3187.62,965.53,302.57
1972-04-14,3187.62,967.72,302.94
1972-04-15,3187.62,967.72,302.94
1972-04-16,3187.62,967.72,302.94
1972-04-17,3187.62,966.59,302.57
1972-04-18,3187.62,968.92,302.39
1972-04-19,3187.62,964.78,302.94
1972-04-20,3187.62,966.29,303.03
1972-04-21,3187.62,963.8,303.21
1972-04-22,3187.62,963.8,303.21
1972-04-23,3187.62,963.8,303.21
1972-04-24,3187.62,957.48,305.16
1972-04-25,3187.62,946.49,304.32
1972-04-26,3187.62,946.94,303.77
1972-04-27,3187.62,945.97,304.23
1972-04-28,3187.62,954.17,304.88
1972-04-29,3187.62,954.17,304.88
1972-04-30,3187.62,954.17,304.88
1972-05-01,3353.38,942.28,304.41
1972-05-02,3359.41,935.2,304.23
1972-05-03,3359.41,933.47,304.32
1972-05-04,3359.41,937.31,304.23
1972-05-05,3359.41,941.23,304.32
1972-05-06,3359.41,941.23,304.32
1972-05-07,3359.41,941.23,304.32
1972-05-08,3362.8,937.84,305.06
1972-05-09,3342.92,925.12,304.97
1972-05-10,3358.42,931.07,303.77
1972-05-11,3398.51,934.83,303.58
1972-05-12,3408.09,941.83,303.86
1972-05-13,3408.09,941.83,303.86
1972-05-14,3408.09,941.83,303.86
1972-05-15,3424.94,942.2,304.32
1972-05-16,3416.43,939.27,304.41
1972-05-17,3436.74,941.15,304.51
1972-05-18,3438.19,951.23,304.6
1972-05-19,3420.56,961.54,304.04
1972-05-20,3420.56,961.54,304.04
1972-05-21,3420.56,961.54,304.04
1972-05-22,3446.66,965.31,304.41
1972-05-23,3468.11,962.3,304.23
1972-05-24,3477.12,965.46,304.32
1972-05-25,3506.48,969.07,304.32
1972-05-26,3535.88,971.25,304.41
1972-05-27,3535.88,971.25,304.41
1972-05-28,3535.88,971.25,304.41
1972-05-29,3572.62,971.25,304.41
1972-05-30,3594.95,971.18,305.34
1972-05-31,3636.79,960.72,304.69
1972-06-01,3626.92,960.72,304.41
1972-06-02,3667.17,961.39,304.23
1972-06-03,3667.17,961.39,304.23
1972-06-04,3667.17,961.39,304.23
1972-06-05,3678.91,954.39,304.69
1972-06-06,3650.03,951.46,304.51
1972-06-07,3656.83,944.08,304.41
1972-06-08,3667.25,941.3,304.32
1972-06-09,3615.8,934.45,304.23
1972-06-10,3615.8,934.45,304.23
1972-06-11,3615.8,934.45,304.23
1972-06-12,3651.35,936.71,304.51
1972-06-13,3647.77,938.29,304.04
1972-06-14,3640.37,946.79,303.95
1972-06-15,3669.59,945.97,304.04
1972-06-16,3680.78,945.06,303.95
1972-06-17,3680.78,945.06,303.95
1972-06-18,3680.78,945.06,303.95
1972-06-19,3722.63,941.83,303.86
1972-06-20,3718.46,948.22,303.4
1972-06-21,3716.41,951.61,302.94
1972-06-22,3687.31,950.71,302.07
1972-06-23,3663.16,944.69,294.12
1972-06-24,3663.16,944.69,294.12
1972-06-25,3663.16,944.69,294.12
1972-06-26,3369.64,936.41,298.51
1972-06-27,3548.95,935.28,298.51
1972-06-28,3611.31,930.84,296.74
1972-06-29,3670.81,926.25,300.75
1972-06-30,3710.7,929.03,300.93
1972-07-01,3710.7,929.03,300.93
1972-07-02,3710.7,929.03,300.93
1972-07-03,3751.32,928.66,300.84
1972-07-04,3722.77,928.66,300.84
1972-07-05,3645.38,933.47,300.03
1972-07-06,3682.72,942.13,300.57
1972-07-07,3695.31,938.06,300.93
1972-07-08,3695.31,938.06,300.93
1972-07-09,3695.31,938.06,300.93
1972-07-10,3710.53,932.27,301.3
1972-07-11,3719.09,925.87,301.57
1972-07-12,3707.37,923.69,301.2
1972-07-13,3712.32,916.99,301.02
1972-07-14,3727.5,922.26,301.2
1972-07-15,3727.5,922.26,301.2
1972-07-16,3727.5,922.26,301.2
1972-07-17,3693.84,914.96,301.02
1972-07-18,3722.06,911.72,300.75
1972-07-19,3760.73,916.69,301.2
1972-07-20,3760.73,910.45,300.93
1972-07-21,3807.15,920.45,301.11
1972-07-22,3807.15,920.45,301.11
1972-07-23,3807.15,920.45,301.11
1972-07-24,3815.31,935.36,301.2
1972-07-25,3837.43,934.45,300.75
1972-07-26,3850.25,932.57,301.2
1972-07-27,3867.85,926.85,301.2
1972-07-28,3913.81,926.7,301.2
1972-07-29,3913.81,926.7,301.2
1972-07-30,3913.81,926.7,301.2
1972-07-31,3913.81,924.74,301.39
1972-08-01,3951.65,930.46,301.2
1972-08-02,3870.3,941.15,301.2
1972-08-03,3954.12,947.7,301.2
1972-08-04,3954.39,951.76,300.93
1972-08-05,3954.39,951.76,300.93
1972-08-06,3954.39,951.76,300.93
1972-08-07,3946.33,953.12,301.11
1972-08-08,3940.81,952.44,301.2
1972-08-09,3922.28,951.16,301.2
1972-08-10,3908.01,952.89,301.11
1972-08-11,3929.8,964.18,301.11
1972-08-12,3929.8,964.18,301.11
1972-08-13,3929.8,964.18,301.11
1972-08-14,3957.69,973.51,301.11
1972-08-15,3974.71,969.97,301.2
1972-08-16,4007.66,964.25,301.2
1972-08-17,4006.41,961.39,301.2
1972-08-18,4014.35,965.83,301.2
1972-08-19,4014.35,965.83,301.2
1972-08-20,4014.35,965.83,301.2
1972-08-21,4013.96,967.19,301.11
1972-08-22,4010.61,973.51,301.2
1972-08-23,4029.06,970.35,301.2
1972-08-24,4041.78,958.38,301.2
1972-08-25,4010.46,959.36,301.2
1972-08-26,4010.46,959.36,301.2
1972-08-27,4010.46,959.36,301.2
1972-08-28,3996.9,956.95,301.2
1972-08-29,4016.28,954.7,301.2
1972-08-30,4026.25,957.86,301.11
1972-08-31,4066.78,963.73,301.11
1972-09-01,4090.39,970.05,301.11
1972-09-02,4090.39,970.05,301.11
1972-09-03,4090.39,970.05,301.11
1972-09-04,4137.76,970.05,301.11
1972-09-05,4137.48,969.37,301.2
1972-09-06,4143.02,963.43,301.2
1972-09-07,4168.64,962.45,301.11
1972-09-08,4181.89,961.24,301.11
1972-09-09,4181.89,961.24,301.11
1972-09-10,4181.89,961.24,301.11
1972-09-11,4203.22,955,301.2
1972-09-12,4160.31,946.04,301.11
1972-09-13,4190.97,949.88,301.11
1972-09-14,4174.8,947.55,301.11
1972-09-15,4174.8,947.32,301.11
1972-09-16,4174.8,947.32,301.11
1972-09-17,4174.8,947.32,301.11
1972-09-18,4178.84,945.36,301.11
1972-09-19,4157.5,943.18,301.11
1972-09-20,4178.28,940.25,301.11
1972-09-21,4204.22,939.49,301.11
1972-09-22,4231.21,943.03,301.11
1972-09-23,4231.21,943.03,301.11
1972-09-24,4231.21,943.03,301.11
1972-09-25,4254.61,935.73,301.11
1972-09-26,4273.2,936.56,301.11
1972-09-27,4251.29,947.25,301.02
1972-09-28,4291.81,955.15,301.11
1972-09-29,4320.63,953.27,301.11
1972-09-30,4320.63,953.27,301.11
1972-10-01,4320.63,953.27,301.11
1972-10-02,4393.67,953.27,301.11
1972-10-03,4363.38,954.47,301.11
1972-10-04,4424.3,951.31,301.11
1972-10-05,4425.49,941.3,301.11
1972-10-06,4355.28,945.36,300.93
1972-10-07,4355.28,945.36,300.93
1972-10-08,4355.28,945.36,300.93
1972-10-09,4422.08,948.75,300.93
1972-10-10,4422.08,951.84,300.93
1972-10-11,4443.09,946.42,301.02
1972-10-12,4480.06,937.46,301.02
1972-10-13,4472.73,930.46,301.11
1972-10-14,4472.73,930.46,301.11
1972-10-15,4472.73,930.46,301.11
1972-10-16,4433.63,921.66,301.11
1972-10-17,4401.08,926.48,301.11
1972-10-18,4444.32,932.34,301.11
1972-10-19,4452.17,932.12,301.02
1972-10-20,4324.8,942.81,300.75
1972-10-21,4324.8,942.81,300.75
1972-10-22,4324.8,942.81,300.75
1972-10-23,4415.06,951.31,300.75
1972-10-24,4424.34,952.51,301.02
1972-10-25,4442.42,951.38,301.2
1972-10-26,4439.2,950.56,300.84
1972-10-27,4455.06,946.42,300.48
1972-10-28,4455.06,946.42,300.48
1972-10-29,4455.06,946.42,300.48
1972-10-30,4522.18,946.42,301.02
1972-10-31,4537.99,955.52,301.11
1972-11-01,4541.77,968.54,301.02
1972-11-02,4547.92,973.06,300.66
1972-11-03,4547.92,984.12,299.94
1972-11-04,4547.92,984.12,299.94
1972-11-05,4547.92,984.12,299.94
1972-11-06,4543.88,984.8,301.02
1972-11-07,4538.83,984.8,301.02
1972-11-08,4555.95,983.74,301.02
1972-11-09,4564.46,988.26,301.02
1972-11-10,4540.1,995.26,300.93
1972-11-11,4540.1,995.26,300.93
1972-11-12,4540.1,995.26,300.93
1972-11-13,4553.77,997.07,301.02
1972-11-14,4555.01,1003.16,301.02
1972-11-15,4602.78,998.42,301.11
1972-11-16,4589.25,1003.69,301.11
1972-11-17,4585.91,1005.57,301.02
1972-11-18,4585.91,1005.57,301.02
1972-11-19,4585.91,1005.57,301.02
1972-11-20,4591.07,1005.04,301.11
1972-11-21,4618.27,1013.25,301.11
1972-11-22,4667.71,1020.54,301.11
1972-11-23,4667.71,1020.54,301.11
1972-11-24,4731.4,1025.21,301.02
1972-11-25,4731.4,1025.21,301.02
1972-11-26,4731.4,1025.21,301.02
1972-11-27,4742.16,1017.76,301.11
1972-11-28,4816.72,1019.34,301.2
1972-11-29,4879.18,1018.81,301.11
1972-11-30,4868.96,1018.21,301.11
1972-12-01,4781.48,1023.93,301.11
1972-12-02,4781.48,1023.93,301.11
1972-12-03,4781.48,1023.93,301.11
1972-12-04,4872.46,1027.02,301.11
1972-12-05,4881.37,1022.95,301.11
1972-12-06,4902.82,1027.54,301.11
1972-12-07,4838.76,1033.26,301.11
1972-12-08,4862.4,1033.19,301.11
1972-12-09,4862.4,1033.19,301.11
1972-12-10,4862.4,1033.19,301.11
1972-12-11,4859.4,1036.27,301.07
1972-12-12,4866.7,1033.19,301.11
1972-12-13,4869.77,1030.48,301.11
1972-12-14,4892.02,1025.06,301.11
1972-12-15,4909.24,1027.24,301.11
1972-12-16,4909.24,1027.24,301.11
1972-12-17,4909.24,1027.24,301.11
1972-12-18,4923.39,1013.25,301.11
1972-12-19,4920.84,1009.18,301.11
1972-12-20,4959.21,1004.82,301.11
1972-12-21,4965.05,1000,301.11
1972-12-22,5025.54,1004.21,301.11
1972-12-23,5025.54,1004.21,301.11
1972-12-24,5025.54,1004.21,301.11
1972-12-25,5031.23,1004.21,301.11
1972-12-26,5106.71,1006.7,301.39
1972-12-27,5194.42,1007.68,302.02
1972-12-28,5207.94,1007.68,302.02
1972-12-29,5207.94,1020.02,301.66
1972-12-30,5207.94,1020.02,301.66
1972-12-31,5207.94,1020.02,301.66
1973-01-01,5207.94,1020.02,301.66
1973-01-02,5207.94,1031.68,301.39
1973-01-03,5207.94,1043.8,301.43
1973-01-04,5232.86,1039.81,301.2
1973-01-05,5253.18,1047.49,301.3
1973-01-06,5253.18,1047.49,301.3
1973-01-07,5253.18,1047.49,301.3
1973-01-08,5307.19,1047.86,302.21
1973-01-09,5278.1,1047.11,302.07
1973-01-10,5278.1,1046.06,301.84
1973-01-11,5244.29,1051.7,301.48
1973-01-12,5251.67,1039.36,301.66
1973-01-13,5251.67,1039.36,301.66
1973-01-14,5251.67,1039.36,301.66
1973-01-15,5251.67,1025.59,301.66
1973-01-16,5188.4,1024.31,301.93
1973-01-17,5215.42,1029.12,302.11
1973-01-18,5188.91,1029.12,302.21
1973-01-19,5230.87,1026.19,302.57
1973-01-20,5230.87,1026.19,302.57
1973-01-21,5230.87,1026.19,302.57
1973-01-22,5270.54,1018.81,302.48
1973-01-23,5267.68,1018.66,301.66
1973-01-24,5359.74,1004.59,302.11
1973-01-25,5329.23,1004.59,301.84
1973-01-26,5256.82,1003.54,301.75
1973-01-27,5256.82,1003.54,301.75
1973-01-28,5256.82,1003.54,301.75
1973-01-29,5349.51,996.46,301.66
1973-01-30,5232,992.92,301.39
1973-01-31,5165.24,999.02,301.39
1973-02-01,5066.17,985.78,300.93
1973-02-02,4820.52,980.81,299.58
1973-02-03,4820.52,980.81,299.58
1973-02-04,4820.52,980.81,299.58
1973-02-05,4949.76,978.4,300.75
1973-02-06,4891.34,979.91,299.85
1973-02-07,4832.47,968.32,299.85
1973-02-08,4903.14,967.19,299.4
1973-02-09,4843.54,979.46,293.26
1973-02-10,4843.54,979.46,293.26
1973-02-11,4843.54,979.46,293.26
1973-02-12,4843.54,991.57,293.26
1973-02-13,4993.73,996.76,266.67
1973-02-14,4984.88,979.91,265.96
1973-02-15,5113.53,973.13,263.02
1973-02-16,5187.3,979.23,263.85
1973-02-17,5187.3,979.23,263.85
1973-02-18,5187.3,979.23,263.85
1973-02-19,5277.74,979.23,263.85
1973-02-20,5334.69,983.59,265.96
1973-02-21,5298.98,974.34,264.9
1973-02-22,5278.25,971.78,265.46
1973-02-23,5215.03,959.89,264.9
1973-02-24,5215.03,959.89,264.9
1973-02-25,5215.03,959.89,264.9
1973-02-26,5129.31,953.79,265.6
1973-02-27,5194.88,947.92,265.96
1973-02-28,5121.32,955.07,265.67
1973-03-01,5139.95,949.65,265.6
1973-03-02,5024.1,961.32,262.12
1973-03-03,5024.1,961.32,262.12
1973-03-04,5024.1,961.32,262.12
1973-03-05,4771.63,966.89,259.07
1973-03-06,4888.88,979,261.78
1973-03-07,4950.76,979.98,261.92
1973-03-08,4964.51,976.44,261.44
1973-03-09,4987.43,972.23,260.42
1973-03-10,4987.43,972.23,260.42
1973-03-11,4987.43,972.23,260.42
1973-03-12,5003.55,969.75,257.07
1973-03-13,5050.64,976.07,254.97
1973-03-14,5096.26,978.85,254.45
1973-03-15,5133.45,969.82,255.75
1973-03-16,5095.3,963.05,260.08
1973-03-17,5095.3,963.05,260.08
1973-03-18,5095.3,963.05,260.08
1973-03-19,5123.54,952.06,263.16
1973-03-20,5131.01,949.43,263.16
1973-03-21,5131.01,938.37,263.16
1973-03-22,5101.36,925.2,263.5
1973-03-23,5060.18,922.71,266.03
1973-03-24,5060.18,922.71,266.03
1973-03-25,5060.18,922.71,266.03
1973-03-26,5066.02,927.9,265.53
1973-03-27,5081.99,944.91,265.39
1973-03-28,5116.79,948,265.6
1973-03-29,5177.5,959.14,265.67
1973-03-30,5233.79,951.01,265.96
1973-03-31,5233.79,951.01,265.96
1973-04-01,5233.79,951.01,265.96
1973-04-02,5181.68,936.18,266.03
1973-04-03,5162.69,927.75,265.46
1973-04-04,5090.17,925.05,264.97
1973-04-05,5013.01,923.46,264.55
1973-04-06,5023.1,931.07,264.76
1973-04-07,5023.1,931.07,264.76
1973-04-08,5023.1,931.07,264.76
1973-04-09,4988.63,947.55,265.53
1973-04-10,4915.96,960.49,265.53
1973-04-11,4906.54,967.41,265.67
1973-04-12,4793.64,964.03,266.03
1973-04-13,4735.59,959.36,265.89
1973-04-14,4735.59,959.36,265.89
1973-04-15,4735.59,959.36,265.89
1973-04-16,4539.4,956.73,265.6
1973-04-17,4599.91,953.42,265.46
1973-04-18,4735.55,958.31,265.46
1973-04-19,4727.51,963.2,265.53
1973-04-20,4654.85,963.2,265.6
1973-04-21,4654.85,963.2,265.6
1973-04-22,4654.85,963.2,265.6
1973-04-23,4495.18,955.37,265.6
1973-04-24,4435.83,940.77,265.46
1973-04-25,4374.77,930.54,265.46
1973-04-26,4499.39,937.76,265.6
1973-04-27,4570.33,922.19,265.6
1973-04-28,4570.33,922.19,265.6
1973-04-29,4570.33,922.19,265.6
1973-04-30,4570.33,921.43,265.53
1973-05-01,4594.65,921.21,265.53
1973-05-02,4601.89,932.34,265.53
1973-05-03,4601.89,945.67,265.53
1973-05-04,4601.89,953.87,265.53
1973-05-05,4601.89,953.87,265.53
1973-05-06,4601.89,953.87,265.53
1973-05-07,4671.07,950.71,265.53
1973-05-08,4669.57,956.58,265.67
1973-05-09,4637.06,949.05,265.04
1973-05-10,4663.33,939.34,265.04
1973-05-11,4694.19,927.98,265.46
1973-05-12,4694.19,927.98,265.46
1973-05-13,4694.19,927.98,265.46
1973-05-14,4767.85,909.69,264.76
1973-05-15,4701.14,917.44,262.47
1973-05-16,4772.97,917.14,262.95
1973-05-17,4740.17,911.72,264.48
1973-05-18,4774.95,895.17,264.27
1973-05-19,4774.95,895.17,264.27
1973-05-20,4774.95,895.17,264.27
1973-05-21,4667.54,886.51,262.95
1973-05-22,4675.27,892.46,263.57
1973-05-23,4646.39,895.02,264.2
1973-05-24,4593.57,924.44,264.55
1973-05-25,4627.41,930.84,264.83
1973-05-26,4627.41,930.84,264.83
1973-05-27,4627.41,930.84,264.83
1973-05-28,4627.58,930.84,264.83
1973-05-29,4626.22,925.57,264.9
1973-05-30,4613.44,908.87,264.83
1973-05-31,4557.36,901.41,264.69
1973-06-01,4546.74,893.96,264.06
1973-06-02,4546.74,893.96,264.06
1973-06-03,4546.74,893.96,264.06
1973-06-04,4500.55,885.91,262.88
1973-06-05,4542.58,900.81,262.88
1973-06-06,4599.87,898.18,264.13
1973-06-07,4623.72,909.62,264.27
1973-06-08,4625.79,920,264.41
1973-06-09,4625.79,920,264.41
1973-06-10,4625.79,920,264.41
1973-06-11,4606.1,915.11,264.69
1973-06-12,4571.45,927,264.69
1973-06-13,4611.16,915.49,264.62
1973-06-14,4587.87,902.92,264.69
1973-06-15,4581.95,888.55,264.69
1973-06-16,4581.95,888.55,264.69
1973-06-17,4581.95,888.55,264.69
1973-06-18,4542.99,875.08,264.69
1973-06-19,4553.71,881.55,264.83
1973-06-20,4582.85,884.71,264.97
1973-06-21,4597.03,873.65,265.04
1973-06-22,4668.86,879.82,265.04
1973-06-23,4668.86,879.82,265.04
1973-06-24,4668.86,879.82,265.04
1973-06-25,4687.24,869.13,265.18
1973-06-26,4637.77,879.44,265.18
1973-06-27,4677.01,884.63,265.18
1973-06-28,4681.37,894.64,265.18
1973-06-29,4675.12,891.71,263.16
1973-06-30,4675.12,891.71,263.16
1973-07-01,4675.12,891.71,263.16
1973-07-02,4688.77,880.57,265.25
1973-07-03,4722.96,874.17,265.04
1973-07-04,4774.58,874.17,265.04
1973-07-05,4748.45,874.32,265.11
1973-07-06,4754.2,870.11,262.12
1973-07-07,4754.2,870.11,262.12
1973-07-08,4754.2,870.11,262.12
1973-07-09,4778.02,877.26,259.4
1973-07-10,4792.47,888.32,263.16
1973-07-11,4863.36,908.19,264.83
1973-07-12,4912.33,901.94,264.76
1973-07-13,4943.5,885.99,265.04
1973-07-14,4943.5,885.99,265.04
1973-07-15,4943.5,885.99,265.04
1973-07-16,4965.34,897.58,265.11
1973-07-17,4972.96,898.03,265.25
1973-07-18,4962.56,905.4,265.11
1973-07-19,4989.79,906.68,265.18
1973-07-20,4989.79,910.9,265.6
1973-07-21,4989.79,910.9,265.6
1973-07-22,4989.79,910.9,265.6
1973-07-23,5000.2,913.15,266.17
1973-07-24,5007.14,918.72,265.6
1973-07-25,5035.91,933.02,265.53
1973-07-26,5089.62,934.53,265.6
1973-07-27,5123.25,936.71,264.76
1973-07-28,5123.25,936.71,264.76
1973-07-29,5123.25,936.71,264.76
1973-07-30,5108.46,933.77,263.57
1973-07-31,5041.18,926.4,263.44
1973-08-01,4972.81,912.18,263.44
1973-08-02,5021.06,910.14,264.76
1973-08-03,4983.96,908.87,265.39
1973-08-04,4983.96,908.87,265.39
1973-08-05,4983.96,908.87,265.39
1973-08-06,4946.07,912.78,265.11
1973-08-07,4956.44,911.95,265.25
1973-08-08,4972.14,902.02,265.18
1973-08-09,4972.95,901.49,265.11
1973-08-10,4926.08,892.38,265.25
1973-08-11,4926.08,892.38,265.25
1973-08-12,4926.08,892.38,265.25
1973-08-13,4908.28,883.2,265.46
1973-08-14,4915.41,870.71,265.46
1973-08-15,4912.24,874.17,265.46
1973-08-16,4857.03,872.74,265.39
1973-08-17,4834.45,871.84,265.53
1973-08-18,4834.45,871.84,265.53
1973-08-19,4834.45,871.84,265.53
1973-08-20,4828.73,867.4,265.6
1973-08-21,4874.32,857.84,265.18
1973-08-22,4893.91,851.9,265.25
1973-08-23,4865.3,864.46,265.25
1973-08-24,4828.07,863.49,265.25
1973-08-25,4828.07,863.49,265.25
1973-08-26,4828.07,863.49,265.25
1973-08-27,4829.71,870.71,265.32
1973-08-28,4832.41,872.07,265.32
1973-08-29,4870.9,883.43,265.32
1973-08-30,4889.19,882.53,265.39
1973-08-31,4882.09,887.57,265.39
1973-09-01,4882.09,887.57,265.39
1973-09-02,4882.09,887.57,265.39
1973-09-03,4838.25,887.57,265.39
1973-09-04,4785.85,895.39,265.46
1973-09-05,4678.66,899.08,265.39
1973-09-06,4657.71,901.04,265.39
1973-09-07,4671.64,898.63,265.39
1973-09-08,4671.64,898.63,265.39
1973-09-09,4671.64,898.63,265.39
1973-09-10,4696.49,891.33,265.39
1973-09-11,4587.4,885.76,265.46
1973-09-12,4646.37,881.32,265.6
1973-09-13,4620.91,880.57,265.6
1973-09-14,4644.12,886.36,265.6
1973-09-15,4644.12,886.36,265.6
1973-09-16,4644.12,886.36,265.6
1973-09-17,4623.79,892.99,265.53
1973-09-18,4557.92,891.26,265.53
1973-09-19,4516.18,910.37,265.46
1973-09-20,4444.78,920.53,265.39
1973-09-21,4393.42,927.9,265.25
1973-09-22,4393.42,927.9,265.25
1973-09-23,4393.42,927.9,265.25
1973-09-24,4393.42,936.71,265.39
1973-09-25,4472.78,940.55,265.46
1973-09-26,4515.38,949.5,265.53
1973-09-27,4622.56,953.27,265.6
1973-09-28,4617.33,947.1,265.6
1973-09-29,4617.33,947.1,265.6
1973-09-30,4617.33,947.1,265.6
1973-10-01,4617.33,948.83,265.6
1973-10-02,4606.53,956.8,265.75
1973-10-03,4643.69,964.55,265.89
1973-10-04,4619.02,955.9,265.96
1973-10-05,4562.13,971.25,266.17
1973-10-06,4562.13,971.25,266.17
1973-10-07,4562.13,971.25,266.17
1973-10-08,4509.29,977.65,266.17
1973-10-09,4493.03,974.19,266.31
1973-10-10,4493.03,960.57,266.31
1973-10-11,4487.93,976.07,266.24
1973-10-12,4452.6,978.63,266.24
1973-10-13,4452.6,978.63,266.24
1973-10-14,4452.6,978.63,266.24
1973-10-15,4468.41,967.04,266.45
1973-10-16,4477.58,967.41,266.45
1973-10-17,4482.83,962.52,266.38
1973-10-18,4516.02,959.74,266.31
1973-10-19,4552.22,963.73,266.38
1973-10-20,4552.22,963.73,266.38
1973-10-21,4552.22,963.73,266.38
1973-10-22,4549.5,960.57,266.38
1973-10-23,4595.54,966.51,266.45
1973-10-24,4661.59,971.85,266.38
1973-10-25,4667.11,974.49,266.45
1973-10-26,4628.58,987.06,266.67
1973-10-27,4628.58,987.06,266.67
1973-10-28,4628.58,987.06,266.67
1973-10-29,4630.38,984.8,266.74
1973-10-30,4702.92,968.54,266.95
1973-10-31,4699.73,956.58,266.95
1973-11-01,4634.83,948.83,270.27
1973-11-02,4665.98,935.28,276.01
1973-11-03,4665.98,935.28,276.01
1973-11-04,4665.98,935.28,276.01
1973-11-05,4676.96,919.4,275.18
1973-11-06,4616.62,913.08,275.18
1973-11-07,4632.43,920.08,275.18
1973-11-08,4660.66,932.65,275.25
1973-11-09,4649,908.41,275.33
1973-11-10,4649,908.41,275.33
1973-11-11,4649,908.41,275.33
1973-11-12,4510.32,897.65,275.25
1973-11-13,4428.39,891.03,280.19
1973-11-14,4473.75,869.88,280.66
1973-11-15,4444.87,874.55,280.27
1973-11-16,4388.1,891.33,280.11
1973-11-17,4388.1,891.33,280.11
1973-11-18,4388.1,891.33,280.11
1973-11-19,4450.89,862.66,280.11
1973-11-20,4441.89,844.9,280.43
1973-11-21,4371.55,854.98,280.11
1973-11-22,4293.5,854.98,280.11
1973-11-23,4293.5,854,280.66
1973-11-24,4293.5,854,280.66
1973-11-25,4293.5,854,280.66
1973-11-26,4371.71,824.95,280.11
1973-11-27,4288.75,817.73,280.11
1973-11-28,4352.68,839.78,279.8
1973-11-29,4411.44,835.11,280.11
1973-11-30,4641.84,822.25,280.11
1973-12-01,4641.84,822.25,280.11
1973-12-02,4641.84,822.25,280.11
1973-12-03,4510.52,806.52,280.11
1973-12-04,4447.9,803.21,280.11
1973-12-05,4434.15,788.31,280.11
1973-12-06,4335.29,814.12,280.11
1973-12-07,4283.56,838.05,280.11
1973-12-08,4283.56,838.05,280.11
1973-12-09,4283.56,838.05,280.11
1973-12-10,4165.13,851.14,280.11
1973-12-11,4135.95,834.18,280.11
1973-12-12,4097.1,810.73,280.03
1973-12-13,4033.09,800.43,280.11
1973-12-14,4037.92,815.65,280.11
1973-12-15,4037.92,815.65,280.11
1973-12-16,4037.92,815.65,280.11
1973-12-17,4041.47,811.12,280.11
